2014-05-24T09:25:02.440  40.2893   25.3889   6.4 6.9  mww
2014-05-31T11:53:46.470  18.7876 -107.4690   5.0 6.2  mww
2014-06-14T11:10:59.850 -10.1229   91.0921   4.0 6.5  mww
2014-06-19T10:17:55.520 -13.5585  166.8278  36.0 6.2  mww
2014-06-23T19:19:15.940 -29.9772 -177.7247  20.0 6.9  mww
2014-06-23T19:21:45.990 -29.9379 -177.5159  10.0 6.5  mwc
2014-06-23T20:06:20.710 -29.9414 -177.6073  26.6 6.7  mwc
2014-06-23T20:53:09.700  51.8486  178.7352 109.0 7.9  mww
2014-06-23T21:11:40.520  51.9558  178.4563 102.8 6.0  mb
2014-06-23T21:30:46.180  51.9357  178.4288 101.9 6.0  mb
2014-06-23T22:29:51.810  51.9593  178.5844 106.6 6.0  mb
2014-06-24T03:15:35.490  52.2045  176.6981   4.0 6.3  mwb
2014-06-29T05:56:31.720  24.3877  142.6278  48.0 6.2  mww
2014-06-29T07:52:55.170 -55.4703  -28.3669   8.0 6.9  mww
2014-06-29T14:32:49.420 -55.3584  -28.1075  10.0 6.0  mwb
2014-06-29T15:52:23.050 -14.7798 -175.2589   9.0 6.4  mww
2014-06-29T17:15:09.340 -14.9831 -175.5096  18.0 6.7  mww
2014-06-30T19:55:32.390  28.3404  138.8441 511.0 6.2  mww
2014-07-02T05:53:29.200 -62.3014  155.1868  10.0 6.0  mww
2014-07-03T19:50:07.290 -30.4601 -176.4451  35.0 6.3  mww
2014-07-04T15:00:27.860  -6.2304  152.8075  20.0 6.5  mww
2014-07-05T09:39:27.790   1.9335   96.9388  20.0 6.0  mww
2014-07-07T11:23:54.780  14.7240  -92.4614  53.0 6.9  mww
2014-07-08T12:56:25.920 -17.6864  168.3982 110.2 6.2  mww
2014-07-11T19:22:00.820  37.0052  142.4525  20.0 6.5  mww
2014-07-14T07:59:57.290   5.7144  126.4776  20.0 6.3  mww
2014-07-17T11:49:33.000  60.3491 -140.3333  10.0 6.0  mb
2014-07-19T12:27:10.040 -15.8239 -174.4517 227.3 6.2  mww
2014-07-19T14:14:01.850  11.7448   57.6382  10.0 6.0  mww
2014-07-20T18:32:47.790  44.6419  148.7838  61.0 6.2  mww
2014-07-21T14:54:41.000 -19.8015 -178.4001 615.4 6.9  mww
2014-07-25T10:54:49.720  58.3062 -136.9601  10.0 6.1  mww
2014-07-27T01:28:37.440  23.7240  -45.5809  10.0 6.0  mww
2014-07-29T10:46:14.700  17.6818  -95.6533 107.0 6.3  mww
2014-07-29T13:27:40.080  -3.4220  146.7690   9.8 6.0  mww
2014-08-03T00:22:03.680   0.8295  146.1688  13.0 6.9  mww
2014-08-03T08:30:13.570  27.1891  103.4086  12.0 6.2  mww
2014-08-06T11:45:22.680  -7.2741  128.0364  10.0 6.2  mww
2014-08-10T03:43:17.240  41.1585  142.1309  41.0 6.1  mww
2014-08-18T02:32:05.350  32.7030   47.6950  10.2 6.2  mww
2014-08-18T18:08:22.750  32.5827   47.7037   5.0 6.0  mww
2014-08-23T22:32:23.320 -32.6953  -71.4416  32.0 6.4  mww
2014-08-24T10:20:44.070  38.2152 -122.3123  11.1 6.0  mw
2014-08-24T23:21:45.520 -14.5980  -73.5714 101.0 6.8  mww
2014-09-04T05:33:50.350 -21.3869 -173.3232  35.0 6.0  mww
2014-09-06T06:53:11.760 -26.6478 -114.5000   7.0 6.1  mww
2014-09-06T19:22:59.040  18.7529 -107.0488  17.0 6.2  mww
2014-09-10T02:46:06.430  -0.2422  125.1040  35.0 6.2  mww
2014-09-17T06:14:45.410  13.7641  144.4294 130.0 6.7  mww
2014-09-24T11:16:15.010 -23.8009  -66.6321 224.0 6.2  mww
2014-09-25T09:13:50.000  -9.4618  156.4122   4.0 6.1  mww
2014-09-25T17:51:17.000  61.9449 -151.8159 108.9 6.2  ml
2014-10-01T03:38:51.760  -6.0706  149.5329  42.0 6.0  mww
2014-10-07T13:49:39.720  23.3834  100.4702   8.5 6.1  mww
2014-10-08T02:40:53.110  23.8441 -108.3311  10.0 6.1  mww
2014-10-09T02:14:31.440 -32.1082 -110.8112  16.5 7.0  mww
2014-10-09T02:32:05.140 -32.0953 -110.8647  10.0 6.6  mww
2014-10-11T02:35:47.480  41.0272  143.1649  22.0 6.1  mww
2014-10-14T03:51:34.460  12.5262  -88.1225  40.0 7.3  mww
2014-10-28T03:15:37.950 -15.2954 -174.6752   8.0 6.0  mww
2014-11-01T10:59:54.610 -31.8520 -111.2436  10.0 6.0  mww
2014-11-01T18:57:22.380 -19.6903 -177.7587 434.0 7.1  mww
2014-11-02T17:17:04.410 -61.2203  154.2778  10.0 6.0  mww
2014-11-03T08:48:29.740 -41.7317   79.9602  10.0 6.3  mww
2014-11-07T03:33:55.280  -5.9873  148.2315  53.2 6.6  mww
2014-11-13T10:24:18.270 -15.2155  173.0845  10.0 6.0  mww
2014-11-15T02:31:41.720   1.8929  126.5217  45.0 7.1  mww
2014-11-16T22:33:20.450 -37.6478  179.6621  22.0 6.7  mww
2014-11-17T16:52:46.850 -46.3484   33.8037  10.0 6.1  mww
2014-11-21T10:10:19.630   2.2999  127.0562  35.0 6.5  mww
2014-11-22T13:08:18.420  36.6408  137.8875   9.0 6.2  mww
2014-11-26T14:33:43.640   1.9604  126.5751  39.0 6.8  mww
2014-12-02T05:11:31.000   6.1572  123.1261 614.0 6.6  mww
2014-12-06T17:21:49.020   7.9824  -82.7339  15.0 6.0  mww
2014-12-06T22:05:10.730  -6.1100  130.4829 116.0 6.0  mww
2014-12-07T01:22:02.180  -6.5108  154.4603  23.0 6.6  mww
2014-12-07T21:16:35.740  13.6717  -91.4731  32.0 6.1  mww
2014-12-08T08:54:52.520   7.9401  -82.6865  20.0 6.6  mww
2014-12-10T21:03:39.260  25.5403  122.4503 256.0 6.1  mww
2014-12-21T11:34:13.570   2.0892  126.6483  41.0 6.3  mww
2014-12-29T09:29:37.390   8.6341  121.5213   8.0 6.1  mww
2014-12-30T21:17:23.920 -20.3263 -178.5639 599.3 6.0  mww
2015-01-07T05:07:07.510   5.9045  -82.6576   8.0 6.5  mww
2015-01-23T03:47:27.050 -17.0309  168.5200 220.0 6.8  mww
2015-01-28T02:43:19.350 -20.9665 -178.3032 484.1 6.2  mww
2015-01-30T17:57:56.440 -21.2452  170.1580   7.1 6.0  mww
2015-02-02T10:49:48.530 -32.7183  -67.1231 172.0 6.3  mww
2015-02-11T18:57:22.460 -23.1125  -66.6880 223.0 6.7  mww
2015-02-13T18:59:12.230  52.6487  -31.9016  16.7 7.1  mww
2015-02-13T20:06:32.330  22.6374  121.4270  30.0 6.2  mww
2015-02-16T22:00:53.590 -55.5200  -28.2591  13.0 6.2  mww
2015-02-16T23:06:28.270  39.8558  142.8808  23.0 6.7  mww
2015-02-18T09:32:26.770 -10.7598  164.1216  10.0 6.1  mww
2015-02-19T13:18:32.810 -16.4311  168.1483  10.0 6.4  mww
2015-02-20T04:25:23.380  39.8244  143.5871  10.0 6.2  mww
2015-02-21T10:13:53.290  39.8185  143.4861   7.0 6.0  mww
